date,t,co,no,no2,so2,c10h16,c5h8
2008-06-22,285.29263,1.7576373e-06,4.2174538e-08,3.4607506e-08,4.4194437e-08,1.988684e-09,6.581285e-09
2008-06-23,284.78552,1.7145022e-06,4.786736e-08,2.3667448e-08,5.4546295e-08,2.0395792e-09,6.8556028e-09
2008-06-24,283.41522,2.0501454e-06,6.055891e-08,4.347112e-08,6.221798e-08,2.339756e-09,7.4319213e-09
2008-06-25,283.69424,2.0467737e-06,6.225338e-08,2.8503802e-08,5.6233688e-08,2.4346007e-09,8.219996e-09
2008-06-26,283.97726,2.0071634e-06,4.3231925e-08,3.618561e-08,4.599014e-08,2.2099569e-09,7.796372e-09
2008-06-27,283.65765,2.1138876e-06,6.660456e-08,4.966305e-08,5.3697985e-08,2.8344773e-09,9.179302e-09
2008-06-28,283.64108,2.171155e-06,6.852422e-08,3.487508e-08,5.245715e-08,2.922092e-09,9.3109085e-09
2008-06-29,283.78018,2.4398998e-06,7.1635455e-08,2.9448872e-08,5.494046e-08,2.96619e-09,9.432849e-09
2008-06-30,283.37967,2.2241582e-06,6.258444e-08,2.8219487e-08,5.142588e-08,2.5169207e-09,7.708512e-09
2008-07-01,284.29514,1.2350338e-06,1.3797116e-08,3.246367e-08,2.5522075e-08,1.1503378e-09,4.888082e-09
2008-07-02,285.38495,7.8775963e-07,3.7287635e-09,2.9346849e-08,2.144051e-08,9.185277e-10,4.1321213e-09
2008-07-03,285.78564,1.2785656e-06,1.761353e-08,2.491537e-08,2.696522e-08,1.2134557e-09,4.633241e-09
2008-07-04,286.9265,7.784102e-07,1.9348356e-09,2.3389457e-08,2.1367905e-08,8.149527e-10,3.666782e-09
2008-07-05,283.21686,4.419384e-07,4.4033004e-09,1.2322777e-08,1.6382252e-08,4.560506e-10,2.275014e-09
2008-07-06,281.83334,4.7020836e-07,4.2101083e-09,1.5527345e-08,1.9735355e-08,5.955031e-10,2.8417069e-09
2008-07-07,282.55658,2.1202375e-06,6.4984526e-08,5.404893e-08,4.596476e-08,2.4321447e-09,6.9640476e-09
2008-07-08,286.195,1.0147479e-06,1.0413437e-08,2.8119581e-08,2.1941752e-08,7.6851187e-10,3.066135e-09
2008-07-09,286.62283,5.2401197e-07,2.4346223e-09,1.5351143e-08,1.44921355e-08,4.5085158e-10,2.3854754e-09
2008-07-10,280.63046,5.0204585e-07,4.679127e-09,2.0171763e-08,2.980447e-08,4.5785872e-10,1.9453092e-09
2008-07-11,281.64618,1.3459672e-06,4.2264517e-08,3.1409908e-08,5.1424568e-08,1.197821e-09,3.5589556e-09
2008-07-12,283.39145,5.2134567e-07,1.4104687e-09,1.5385993e-08,1.6841362e-08,5.2220006e-10,2.631206e-09
2008-07-13,284.19678,1.0961194e-06,1.8951868e-08,2.7696194e-08,4.097626e-08,1.1564175e-09,4.0375254e-09
2008-07-14,284.12488,1.1278338e-06,1.48410555e-08,2.9688488e-08,2.6624196e-08,1.2337671e-09,4.4442086e-09
2008-07-15,283.91675,1.2993632e-06,1.97719e-08,2.6241448e-08,2.7809243e-08,1.1862186e-09,4.130035e-09
2008-07-16,285.48856,1.272969e-06,1.7648558e-08,3.951504e-08,3.353561e-08,1.3697922e-09,5.2038134e-09
2008-07-17,285.06403,1.5167972e-06,4.0032198e-08,4.4455703e-08,5.413422e-08,1.3716918e-09,4.111357e-09
2008-07-18,284.546,8.6940486e-07,1.1167196e-08,1.998008e-08,2.2973e-08,9.047647e-10,4.0928114e-09
2008-07-19,284.02783,2.3338714e-06,5.990378e-08,3.2334395e-08,4.89937e-08,2.3371194e-09,7.127215e-09
2008-07-20,284.6044,2.174877e-06,4.8199823e-08,3.7996895e-08,4.410824e-08,2.1471505e-09,7.0375448e-09
2008-07-21,285.4073,1.9180563e-06,3.362927e-08,3.718045e-08,3.9857344e-08,1.7841043e-09,6.6826336e-09
2008-07-22,285.04456,2.023114e-06,4.97195e-08,3.8559183e-08,5.8284094e-08,1.9479323e-09,6.721356e-09
2008-07-23,284.88663,1.5734421e-06,2.3152785e-08,3.1321623e-08,3.882111e-08,1.421606e-09,5.4548694e-09
2008-07-24,284.63312,1.0464524e-06,9.470402e-09,2.9466635e-08,2.8745497e-08,1.2452228e-09,5.2869162e-09
2008-07-25,284.6669,1.77239e-06,4.317932e-08,3.506491e-08,3.701564e-08,2.1017275e-09,7.634275e-09
2008-07-26,284.4202,2.357862e-06,5.6081966e-08,4.6321865e-08,4.5508557e-08,2.3101085e-09,7.929916e-09
2008-07-27,285.54086,1.0284965e-06,7.3566553e-09,3.3327886e-08,2.5650053e-08,1.0529878e-09,5.190033e-09
2008-07-28,285.09906,1.160773e-06,2.2946278e-08,4.2924434e-08,3.5192468e-08,1.3678735e-09,5.8874585e-09
