date,concentration,t,co,no,no2,so2,c10h16,c5h8
2012-06-09,17.801880000000004,273.68018,1.0505566e-07,8.941147999999999e-12,2.9386999999999995e-11,3.9899094e-11,9.999995e-26,9.999995e-26
2012-06-10,57.851029411764706,276.50037000000003,1.0270293400000002e-07,1.0699533e-11,2.6999963000000002e-11,5.858681e-11,9.999993e-26,9.999993e-26
2012-06-11,62.547187499999964,276.50015,9.8662525e-08,7.443099000000001e-12,2.8172239e-11,6.5795674e-11,9.999993e-26,9.999993e-26
2012-06-12,35.46634374999999,275.80365,9.5533935e-08,4.4060827000000005e-12,2.2138104e-11,6.0834074e-11,9.9999934e-26,9.999995e-26
2012-06-13,53.91716666666667,276.59283,9.3664916e-08,4.5401120000000005e-12,2.6761607e-11,6.05154e-11,9.999995e-26,9.999995e-26
2012-06-14,68.70020833333334,278.80704,9.027953e-08,8.738314e-12,5.431880600000001e-11,3.5704377000000003e-11,9.9999965e-26,9.999995e-26
2012-06-15,54.61577777777779,279.1162,8.892352e-08,7.73215e-12,5.501909e-11,2.6057009e-11,9.999995e-26,9.999993e-26
2012-06-16,35.36947916666667,278.12195,9.1619995e-08,7.211219e-12,4.7250526e-11,3.4680521999999994e-11,9.999995e-26,9.9999903e-26
2012-06-17,42.85624999999999,277.49905,9.029377e-08,6.296401e-12,4.9165078000000005e-11,3.675605e-11,9.9999965e-26,9.999993e-26
2012-06-18,51.755625,277.99338,9.1825775e-08,5.095373e-12,4.3736806e-11,4.114941e-11,9.999995e-26,9.999995e-26
2012-06-19,33.72574324324324,276.43393,8.951944599999999e-08,6.150064e-12,3.5335023e-11,1.7633638e-11,9.999993e-26,9.999993e-26
2012-06-20,15.971442307692307,276.19275,8.987064e-08,4.657672e-12,3.9937146999999994e-11,1.712882e-11,9.999995e-26,9.999995e-26
2012-06-21,11.678122222222221,278.11062999999996,1.1207247000000001e-07,6.6656589999999995e-12,8.058200999999999e-11,3.2165135e-11,5.065675e-15,1.3508466e-14
2012-06-22,64.69230337078648,278.17194,1.1064434e-07,9.833858e-12,7.2211126e-11,5.6732976e-11,8.530589999999999e-15,4.05254e-14
2012-06-23,22.151659340659343,277.9161,9.678529e-08,5.8085195e-12,4.2382679999999996e-11,3.8558859999999995e-11,6.894558000000001e-15,1.3017406000000002e-13
2012-06-24,26.752692307692307,277.74255,9.550804e-08,3.8869524e-12,4.024232e-11,3.947797e-11,2.8064944e-16,3.3209868e-14
2012-06-25,78.23376470588234,277.9778,9.779991000000001e-08,3.7580593999999995e-12,5.131303e-11,1.9711099e-11,9.999996e-26,9.999995e-26
2012-06-26,53.20822916666666,278.2712,9.809839000000001e-08,3.7307184e-12,4.7528877e-11,2.0077578e-11,1.5482335e-15,1.2385868e-14
2012-06-27,63.27865333333334,279.91058,1.0074676e-07,6.379537e-12,8.196211999999999e-11,2.240754e-11,9.999993e-26,1.8578802e-14
2012-06-28,63.866206896551745,280.1991,1.08247335e-07,2.9460863e-12,6.5302264e-11,1.3461707999999998e-11,9.999995e-26,9.999995e-26
2012-06-29,46.644044943820255,280.24496,1.1111426e-07,3.911361e-12,5.505714300000001e-11,2.6916279999999997e-11,9.999993e-26,9.999993e-26
2012-06-30,19.64194915254237,278.548,9.897625999999999e-08,3.2737886000000003e-12,2.4556426000000002e-11,2.630908e-11,9.999995e-26,9.999995e-26
2012-07-01,37.658083333333344,277.20297,9.529802999999999e-08,2.3340331e-12,1.846866e-11,2.6930070000000003e-11,9.999995e-26,9.999995e-26
2012-07-02,1.9299043181818167,275.3478,1.0443042e-07,3.6172527999999998e-12,2.917919e-11,2.979459e-11,9.9999965e-26,9.999995e-26
2012-07-03,6.313994000000001,274.56403,1.0395465e-07,3.9090940000000005e-12,2.4471172e-11,3.0010827e-11,9.999995e-26,9.999993e-26
2012-07-04,7.867988732394368,274.01685,9.665309599999999e-08,4.0874773e-12,2.6832314e-11,1.1649178e-11,9.999993e-26,9.999993e-26
2012-07-05,22.943220779220773,275.60065,9.7838026e-08,4.6022955e-12,2.1611476000000002e-11,2.0989958e-11,9.9999965e-26,9.999995e-26
2012-07-06,7.970818181818182,276.31793,1.0065599600000001e-07,3.9596309999999995e-12,2.183523e-11,1.7892212e-11,9.999995e-26,9.999995e-26
2012-07-07,21.55392391304348,274.908,9.712622e-08,4.0941603e-12,2.7929746999999997e-11,1.4501074e-11,9.999995e-26,9.999993e-26
2012-07-08,24.5731914893617,278.7526,9.143446499999999e-08,5.067576599999999e-12,3.6121217e-11,2.2387437e-11,9.999995e-26,9.999995e-26
2012-07-09,13.963846153846154,277.5404,9.197664e-08,4.3393660000000004e-12,2.5566432999999998e-11,1.848182e-11,9.999995e-26,9.999995e-26
2012-07-10,43.39033333333333,277.3989,9.503827000000001e-08,3.6415927e-12,1.732594e-11,2.114559e-11,9.999996e-26,9.9999903e-26
2012-07-11,53.74770833333332,281.98602,9.333534e-08,5.224219e-12,4.9287414e-11,3.5838834999999995e-11,9.9999965e-26,9.999995e-26
2012-07-12,61.19394736842103,280.65564,9.28876e-08,4.849246e-12,5.120402e-11,2.827918e-11,9.999993e-26,9.9999903e-26
2012-07-13,45.610329670329655,282.07037,9.185291000000001e-08,1.1709693e-11,6.960600000000001e-11,2.193028e-11,8.021817e-15,9.119147e-14
2012-07-14,40.113285714285716,281.28683,9.141705e-08,5.9180459999999995e-12,6.678177e-11,4.5504225e-11,9.999995e-26,1.2385868e-14
